id,year,school,dorm,mode,speed,target_units,is_early_riser,is_coffee_drinker,coffee_destination,coffee_duration_min,eats_lunch_on_campus_base,lunch_eateries,lunch_dining_halls,lunch_will_go_dorm,lunch_duration_min,lunch_avanti_eligible,lunch_yme_eligible,home_return_threshold_min,library_use_rate,library_destinations,eats_dinner_on_campus,dinner_duration_min,gym_days_per_week,gym_destination,gym_duration_min
750,4,hs_natural,Narnia,bike,5.3,13,False,True,CoHo,7,0.85,CoHo|Coupa Green|Subway,Stern Dining|Ricker,True,33,False,False,75,0.5,Y2E2|Green,True,49,6,AOERC,29
751,1,hs_interdisc,Potter,bike,5.18,12,False,True,Starbucks,9,0.85,Coupa Y2E2|CODAB|Treehouse,Ricker|FloMo Dining,True,42,False,False,58,0.5,Huang|Green,True,57,2,AOERC,70
752,3,engineering,Terra,bike,4.25,18,False,True,CoHo,7,0.85,Voyager|TAP|Panda,Stern Dining|EVGR Dining,True,37,False,False,89,0.4,Lathrop|Y2E2,False,41,0,ACSR,79
753,1,engineering,Muwekma-Tah-Ruk,bike,4.64,15,False,True,Coupa Green,10,0.85,Forbes|CoHo|Coupa Y2E2,Stern Dining|Lakeside,True,36,False,False,100,0.4,Y2E2|Green,False,42,1,AOERC,65
754,4,engineering,Mars,bike,4.13,15,False,False,,8,0.85,Treehouse|Voyager|CoHo,Stern Dining|FloMo Dining,True,41,False,False,108,0.4,Huang|Y2E2,True,28,0,ACSR,72
755,1,hs_social,Castano,bike,5.39,12,False,True,CODAB,8,0.85,Treehouse|Coupa Green|Voyager,Casper|Stern Dining,True,37,False,False,171,0.65,Green|Lathrop,True,36,0,ACSR,91
756,1,hs_social,Muwekma-Tah-Ruk,walk,1.41,13,False,False,,5,0.85,Panda|Coupa Green|Bytes,Stern Dining|FloMo Dining,False,30,False,False,144,0.65,Y2E2|Green,True,30,2,AOERC,51
757,1,hs_social,Potter,walk,1.52,16,False,True,Coupa GSB,9,0.85,Bytes|Coupa Y2E2|CODAB,Ricker|Branner Dining,False,36,False,False,133,0.65,Green|Huang,False,47,0,AOERC,39
758,2,hs_natural,Muwekma-Tah-Ruk,bike,5.53,15,True,True,CoHo,8,0.85,Panda|CODAB|Treehouse,Stern Dining|Wilbur Dining,True,27,False,False,103,0.5,Lathrop|Y2E2,True,45,1,AOERC,72
759,4,engineering,Junipero,walk,1.57,15,False,True,Coupa Y2E2,8,0.85,Coupa GSB|Subway|Coupa Y2E2,Wilbur Dining|FloMo Dining,True,45,False,False,122,0.4,Lathrop|Green,False,34,3,ACSR,77
760,4,doerr,550 Lasuen,bike,4.91,15,False,True,Coupa Green,10,0.85,CoHo|Bytes|Treehouse,Stern Dining|Wilbur Dining,True,27,False,False,158,0.5,Huang|Lathrop,False,60,0,AOERC,69
761,3,hs_natural,Ng,bike,5.31,15,False,False,,6,0.85,Forbes|Coupa Green|Panda,Casper|Lakeside,False,38,False,False,60,0.5,Green|Y2E2,False,57,2,ACSR,74
762,1,hs_humanities,West Lagunita,walk,1.43,15,True,False,,8,0.85,Olives|Treehouse|CoHo,Lakeside|Arrillaga,True,29,False,False,125,0.65,Huang|Y2E2,True,52,0,AOERC,49
763,3,hs_humanities,EVGR,bike,5.26,12,True,True,CoHo,7,0.85,Panda|CoHo|Coupa Green,Branner Dining|Wilbur Dining,False,29,False,False,104,0.65,Green|Huang,False,23,3,ACSR,62
764,4,engineering,Muwekma-Tah-Ruk,electric,7.73,16,False,True,Coupa Y2E2,10,0.85,Panda|Subway|Forbes,Stern Dining|Ricker,True,38,False,False,53,0.4,Lathrop|Green,False,24,3,AOERC,55
765,3,hs_interdisc,Meier,bike,4.24,17,True,False,,9,0.85,Coupa Y2E2|Forbes|Panda,Lakeside|Branner Dining,False,34,False,False,180,0.5,Green|Huang,False,46,3,AOERC,54
766,2,hs_interdisc,Crothers Memorial,bike,5.15,14,True,True,Coupa Y2E2,8,0.85,Treehouse|Coupa GSB|Olives,Arrillaga|Branner Dining,False,24,False,False,124,0.5,Y2E2|Lathrop,True,43,2,ACSR,56
767,1,hs_interdisc,Burbank,bike,4.35,14,True,False,,7,0.85,Coupa Y2E2|CoHo|Subway,Stern Dining|Ricker,True,20,False,False,131,0.5,Y2E2|Lathrop,False,41,3,ACSR,74
768,2,hs_interdisc,Kimball,bike,5.17,13,False,True,CoHo,6,0.85,Coupa GSB|Panda|CODAB,Casper|Stern Dining,True,33,False,False,149,0.5,Green|Huang,False,39,0,ACSR,57
769,2,hs_social,Crothers Memorial,walk,1.38,14,False,True,Starbucks,9,0.85,Panda|Voyager|CoHo,Arrillaga|Stern Dining,True,16,False,False,120,0.65,Huang|Y2E2,True,44,3,ACSR,94
770,2,engineering,Loro,electric,7.84,17,True,True,CODAB,11,0.85,Coupa Green|Coupa GSB|Forbes,FloMo Dining|Wilbur Dining,True,32,False,False,130,0.4,Y2E2|Huang,True,29,3,AOERC,68
771,2,hs_interdisc,Enchanted Broccoli Forest,bike,4.23,12,False,True,Starbucks,7,0.85,Coupa Y2E2|Subway|Olives,Stern Dining|FloMo Dining,False,41,False,False,93,0.5,Lane|Y2E2,True,48,0,AOERC,84
772,4,hs_natural,Muwekma-Tah-Ruk,bike,4.28,13,False,True,CoHo,8,0.85,Forbes|CODAB|Panda,Stern Dining|Lakeside,False,29,False,False,88,0.5,Lathrop|Huang,False,53,1,AOERC,55
773,4,hs_interdisc,Okada,bike,4.74,16,True,True,Coupa Green,9,0.85,Voyager|Subway|Treehouse,Wilbur Dining|Arrillaga,True,12,False,False,112,0.5,Lathrop|Huang,False,47,1,ACSR,56
774,2,hs_natural,Paloma,walk,1.42,15,False,False,,9,0.85,TAP|CoHo|Panda,FloMo Dining|Lakeside,True,30,False,False,172,0.5,Green|Y2E2,True,47,0,AOERC,64
775,2,hs_social,Otero,walk,1.35,16,False,False,,8,0.85,Coupa GSB|Coupa Green|Bytes,Wilbur Dining|FloMo Dining,True,24,False,False,110,0.65,Lathrop|Green,False,44,2,ACSR,45
776,4,hs_humanities,Ujamaa,bike,5.33,15,True,True,CODAB,8,0.85,Forbes|Treehouse|TAP,Lakeside|Branner Dining,True,30,False,False,111,0.65,Lane|Green,False,26,0,AOERC,50
777,2,hs_natural,Junipero,bike,4.44,14,False,False,,11,0.85,Subway|Treehouse|Coupa Green,Wilbur Dining|Lakeside,True,17,False,False,114,0.5,Lathrop|Green,False,44,0,ACSR,79
778,4,engineering,Terra,bike,4.86,14,False,False,,10,0.85,Voyager|Coupa Y2E2|Bytes,Stern Dining|Lakeside,True,28,False,False,141,0.4,Lathrop|Huang,True,36,2,ACSR,32
779,4,hs_humanities,Twain,bike,4.67,14,True,False,,6,0.85,Bytes|CODAB|TAP,Stern Dining|Wilbur Dining,True,20,False,False,130,0.65,Lathrop|Green,False,38,1,ACSR,56
780,2,engineering,Murray,walk,1.44,15,False,True,Coupa Y2E2,4,0.85,TAP|Coupa GSB|Subway,Ricker|Lakeside,True,26,False,True,140,0.4,Y2E2|Huang,False,30,1,AOERC,44
781,1,hs_interdisc,Casa Zapata,bike,4.35,18,False,True,Bytes,5,0.85,Subway|Bytes|Voyager,Stern Dining|FloMo Dining,False,43,False,False,117,0.5,Lathrop|Green,True,33,3,ACSR,75
782,3,hs_interdisc,Crothers Memorial,bike,4.98,15,False,True,Coupa Green,6,0.85,TAP|Bytes|Coupa GSB,Arrillaga|FloMo Dining,True,12,False,False,89,0.5,Green|Huang,True,39,1,ACSR,63
783,3,engineering,Naranja,bike,4.47,18,False,False,,7,0.85,Panda|Coupa Y2E2|Voyager,Lakeside|Ricker,True,34,False,False,131,0.4,Green|Huang,True,38,6,AOERC,22
784,2,engineering,Phi Kappa Psi,bike,4.43,12,True,True,Coupa Y2E2,9,0.85,Bytes|Voyager|Subway,Stern Dining|Wilbur Dining,False,27,False,False,133,0.4,Green|Lathrop,True,49,0,ACSR,97
785,3,hs_social,Burbank,walk,1.56,16,True,False,,7,0.85,Forbes|Olives|Subway,Stern Dining|Branner Dining,False,38,False,False,105,0.65,Lathrop|Green,True,40,1,ACSR,86
786,1,hs_social,Lantana,walk,1.31,12,True,True,Coupa Green,5,0.85,Treehouse|Forbes|CODAB,Casper|EVGR Dining,False,18,False,False,72,0.65,Lane|Lathrop,True,47,2,ACSR,66
787,3,hs_natural,Muwekma-Tah-Ruk,walk,1.51,12,False,True,Bytes,8,0.85,Treehouse|CoHo|Bytes,Stern Dining|Arrillaga,True,27,False,False,224,0.5,Y2E2|Lane,False,44,0,AOERC,29
788,2,hs_humanities,Roble Hall,bike,5.78,13,True,True,Coupa Y2E2,6,0.85,Subway|Coupa Y2E2|CoHo,Lakeside|Branner Dining,True,21,False,False,99,0.65,Y2E2|Huang,True,62,4,AOERC,61
789,4,hs_interdisc,Trancos,bike,4.91,13,True,False,,9,0.85,CoHo|Coupa GSB|Coupa Green,Wilbur Dining|Casper,True,35,False,False,110,0.5,Y2E2|Lathrop,False,25,5,ACSR,59
790,2,hs_social,Roble Hall,walk,1.58,14,False,True,Coupa Y2E2,8,0.85,Panda|Coupa Y2E2|Forbes,Lakeside|Ricker,False,29,False,False,124,0.65,Y2E2|Huang,True,53,0,AOERC,91
791,2,engineering,Yost,walk,1.33,13,False,True,Forbes,3,0.85,Treehouse|Coupa GSB|Coupa Y2E2,Ricker|Casper,True,28,False,True,118,0.4,Huang|Y2E2,True,40,6,AOERC,40
792,1,engineering,Rinconada,bike,5.8,16,False,True,Coupa Y2E2,9,0.85,Coupa GSB|Olives|Coupa Green,Wilbur Dining|Casper,True,43,False,False,111,0.4,Y2E2|Lathrop,False,55,2,ACSR,27
793,3,hs_humanities,Mirrielees,bike,5.35,14,False,True,Coupa Green,10,0.85,Voyager|CoHo|CODAB,EVGR Dining|Arrillaga,False,32,False,False,105,0.65,Lathrop|Green,True,54,0,ACSR,63
794,3,hs_interdisc,Potter,bike,5.72,15,True,True,Forbes,11,0.85,Panda|Treehouse|Subway,Ricker|Branner Dining,False,26,False,False,137,0.5,Lathrop|Y2E2,False,40,0,AOERC,64
795,1,engineering,Donner,bike,5.36,13,False,True,Coupa Green,4,0.85,Forbes|Panda|CoHo,Stern Dining|Wilbur Dining,True,35,False,False,131,0.4,Y2E2|Huang,False,44,1,ACSR,71
796,1,engineering,Donner,bike,5.31,14,False,True,CODAB,5,0.85,Bytes|Olives|Panda,Stern Dining|Ricker,True,19,False,False,159,0.4,Y2E2|Lathrop,True,32,3,ACSR,61
797,3,hs_interdisc,Kairos,bike,5.23,14,False,False,,9,0.85,Panda|Coupa GSB|Subway,Stern Dining|Casper,True,46,False,False,137,0.5,Lathrop|Y2E2,True,41,2,ACSR,81
798,4,hs_interdisc,Potter,walk,1.5,16,False,False,,9,0.85,Coupa Y2E2|Coupa Green|Panda,Ricker|Stern Dining,True,34,False,False,134,0.5,Green|Y2E2,False,32,0,AOERC,54
799,3,hs_social,EAST,bike,5.27,15,True,True,Starbucks,7,0.85,Subway|Voyager|Coupa Green,Ricker|Arrillaga,True,33,False,True,121,0.65,Y2E2|Lathrop,True,42,3,AOERC,83
800,2,engineering,EAST,bike,5.64,17,True,False,,8,0.85,CoHo|Subway|Panda,Ricker|EVGR Dining,True,29,False,True,65,0.4,Y2E2|Huang,True,43,0,AOERC,45
801,2,hs_social,Junipero,bike,5.49,15,True,True,Starbucks,7,0.85,Coupa Green|TAP|Treehouse,Wilbur Dining|Casper,True,33,False,False,113,0.65,Green|Lathrop,False,45,3,ACSR,55
802,1,engineering,Alondra,bike,4.76,15,False,True,Starbucks,7,0.85,TAP|CoHo|Olives,FloMo Dining|EVGR Dining,False,23,False,False,70,0.4,Green|Y2E2,True,46,0,AOERC,65
803,2,engineering,Kimball,walk,1.56,14,False,True,Starbucks,4,0.85,Subway|Coupa GSB|TAP,Casper|EVGR Dining,True,29,False,False,126,0.4,Huang|Y2E2,True,36,2,ACSR,69
804,4,engineering,Narnia,bike,4.23,13,False,True,CoHo,4,0.85,TAP|Olives|Coupa GSB,Stern Dining|FloMo Dining,True,39,False,False,122,0.4,Huang|Green,False,33,0,AOERC,71
805,4,hs_interdisc,Robert Moore North,walk,1.41,14,False,False,,5,0.85,Olives|Forbes|Treehouse,Stern Dining|Casper,True,29,False,False,147,0.5,Huang|Green,True,42,3,AOERC,96
806,4,engineering,Toussaint,bike,4.21,12,True,False,,8,0.85,Panda|Treehouse|Coupa Green,Stern Dining|EVGR Dining,True,29,False,False,104,0.4,Huang|Lathrop,False,35,0,ACSR,49
807,1,hs_interdisc,Rinconada,bike,4.44,18,False,True,Coupa Green,11,0.85,Coupa GSB|Bytes|Coupa Green,Wilbur Dining|Branner Dining,True,25,False,False,106,0.5,Lathrop|Y2E2,False,43,1,ACSR,87
808,3,hs_interdisc,Delta Delta Delta,walk,1.57,15,False,True,Coupa GSB,7,0.85,Coupa Y2E2|Coupa GSB|Treehouse,Stern Dining|Casper,True,33,False,False,96,0.5,Lathrop|Huang,True,36,0,ACSR,71
809,2,engineering,Roble Hall,bike,4.61,13,True,True,CoHo,11,0.85,Bytes|Panda|Coupa Y2E2,Lakeside|Wilbur Dining,True,39,False,False,117,0.4,Lathrop|Huang,False,43,1,AOERC,70
810,4,engineering,BOB,bike,5.8,18,True,True,Coupa GSB,6,0.85,CoHo|Olives|Bytes,Stern Dining|FloMo Dining,True,37,False,False,115,0.4,Lathrop|Huang,True,48,1,AOERC,76
811,2,hs_interdisc,Loro,bike,4.87,12,True,False,,11,0.85,CoHo|CODAB|Bytes,FloMo Dining|Branner Dining,False,30,False,False,154,0.5,Y2E2|Huang,False,41,1,AOERC,85
812,3,hs_natural,Xanadu,bike,4.52,15,True,True,CoHo,9,0.85,Subway|Olives|Coupa Y2E2,Stern Dining|Arrillaga,True,27,False,False,137,0.5,Y2E2|Huang,False,30,0,AOERC,53
813,4,hs_social,Hammarskjold,bike,4.22,16,False,False,,11,0.85,CODAB|TAP|Bytes,Stern Dining|Wilbur Dining,True,28,False,False,145,0.65,Lane|Lathrop,False,50,4,ACSR,81
814,1,engineering,Donner,bike,5.69,13,True,False,,8,0.85,Subway|TAP|Treehouse,Stern Dining|Wilbur Dining,True,27,False,False,143,0.4,Green|Huang,True,41,0,ACSR,30
815,4,hs_social,Terra,bike,4.73,15,False,True,Coupa Green,8,0.85,Coupa Green|Forbes|Subway,Stern Dining|Branner Dining,True,18,False,False,151,0.65,Lathrop|Huang,False,38,3,ACSR,99
816,2,hs_natural,Meier,bike,4.39,18,True,True,Coupa GSB,10,0.85,CoHo|Olives|Treehouse,Lakeside|EVGR Dining,True,37,False,False,129,0.5,Lathrop|Green,False,32,1,AOERC,59
817,3,engineering,Roth,bike,5.42,14,True,True,Coupa Green,5,0.85,Panda|Forbes|Treehouse,Stern Dining|EVGR Dining,True,11,False,False,88,0.4,Huang|Green,True,34,0,ACSR,60
818,3,engineering,Roble Hall,bike,5.14,16,True,False,,13,0.85,CoHo|TAP|Bytes,Lakeside|Wilbur Dining,True,36,False,False,156,0.4,Green|Huang,True,49,1,AOERC,39
819,4,engineering,Kappa Alpha Theta,electric,7.06,16,False,True,Bytes,8,0.85,Coupa Green|Subway|CoHo,Stern Dining|Arrillaga,True,29,False,False,140,0.4,Y2E2|Green,True,36,0,ACSR,59
820,3,hs_social,Synergy,bike,4.41,12,False,True,Starbucks,10,0.85,Subway|TAP|CODAB,Stern Dining|FloMo Dining,True,33,False,False,120,0.65,Lathrop|Green,True,30,2,AOERC,89
821,1,doerr,Castano,walk,1.64,12,False,True,Coupa Green,8,0.85,Subway|TAP|Coupa GSB,Casper|Arrillaga,False,26,False,False,143,0.5,Lane|Lathrop,True,40,0,ACSR,65
822,2,hs_social,Muwekma-Tah-Ruk,walk,1.49,12,True,True,Starbucks,8,0.85,Panda|Coupa Green|Subway,Stern Dining|FloMo Dining,False,26,False,False,82,0.65,Lane|Lathrop,True,40,5,AOERC,39
823,1,engineering,Schiff,bike,4.06,13,True,True,Forbes,9,0.85,Bytes|Panda|Treehouse,Ricker|EVGR Dining,False,31,False,False,169,0.4,Lathrop|Huang,True,37,5,AOERC,42
824,3,engineering,Meier,bike,5.05,14,True,True,Forbes,8,0.85,Panda|Coupa Y2E2|Coupa Green,Lakeside|FloMo Dining,True,34,False,False,67,0.4,Y2E2|Huang,True,49,0,AOERC,22
825,2,engineering,Columbae,bike,5.64,12,False,True,CODAB,7,0.85,Treehouse|TAP|Bytes,Stern Dining|Ricker,True,33,False,False,123,0.4,Huang|Y2E2,True,27,4,ACSR,52
826,2,engineering,Kimball,bike,5.14,13,False,True,CODAB,8,0.85,Olives|CoHo|CODAB,Casper|Wilbur Dining,True,36,False,False,133,0.4,Lathrop|Huang,True,48,3,ACSR,44
827,4,engineering,Cardenal,bike,5.27,12,False,True,Starbucks,7,0.85,TAP|Coupa Y2E2|Olives,FloMo Dining|Ricker,True,31,False,False,102,0.4,Huang|Lathrop,True,37,2,AOERC,55
828,3,engineering,Gavilan,bike,4.64,16,True,True,Starbucks,7,0.85,Panda|TAP|Coupa Green,FloMo Dining|Casper,True,37,False,False,178,0.4,Huang|Lathrop,True,30,0,AOERC,66
829,1,hs_social,Potter,walk,1.32,15,False,True,CoHo,7,0.85,Coupa GSB|Forbes|Bytes,Ricker|Wilbur Dining,True,36,False,False,93,0.65,Huang|Green,False,35,4,AOERC,67
830,4,hs_social,Durand,bike,4.42,16,True,True,Starbucks,5,0.85,Panda|Coupa Green|Treehouse,Stern Dining|FloMo Dining,True,33,False,False,140,0.65,Y2E2|Green,False,52,1,ACSR,48
831,1,hs_social,Mirlo,bike,4.91,16,True,False,,5,0.85,CoHo|Olives|CODAB,FloMo Dining|Casper,True,39,False,False,147,0.65,Huang|Y2E2,True,34,4,AOERC,31
832,3,hs_interdisc,EVGR,bike,5.58,15,False,True,Coupa Green,10,0.85,Treehouse|Coupa Y2E2|Forbes,Arrillaga|FloMo Dining,True,39,False,False,152,0.5,Lathrop|Y2E2,True,49,1,ACSR,36
833,3,hs_interdisc,Twain,bike,5.07,13,True,True,Coupa Green,6,0.85,TAP|Subway|CoHo,Stern Dining|Casper,True,38,False,False,100,0.5,Lathrop|Huang,True,41,2,ACSR,45
834,1,hs_natural,Branner,bike,5.11,17,False,True,Starbucks,9,0.85,Bytes|Panda|Voyager,Branner Dining|Stern Dining,True,22,False,False,58,0.5,Green|Y2E2,False,49,0,ACSR,76
835,4,engineering,Mirrielees,bike,4.43,14,False,True,Coupa Y2E2,7,0.85,Coupa Green|Voyager|CoHo,EVGR Dining|Arrillaga,False,18,False,False,101,0.4,Lathrop|Green,True,44,5,ACSR,34
836,2,engineering,Gavilan,electric,6.46,17,False,True,Forbes,7,0.85,TAP|Subway|Coupa Green,FloMo Dining|Wilbur Dining,True,15,False,False,165,0.4,Huang|Y2E2,False,33,2,AOERC,65
837,1,doerr,Castano,bike,5.01,18,False,False,,10,0.85,Coupa Green|Coupa GSB|Olives,Casper|Wilbur Dining,True,34,False,False,140,0.5,Lathrop|Green,True,58,4,ACSR,36
838,4,engineering,Delta Delta Delta,bike,5.08,16,False,True,CODAB,6,0.85,TAP|Forbes|Coupa GSB,Stern Dining|Wilbur Dining,True,22,False,False,97,0.4,Lathrop|Huang,False,48,0,ACSR,86
839,1,engineering,Lantana,walk,1.67,14,False,True,Starbucks,5,0.85,Olives|Coupa Y2E2|Coupa Green,Casper|Stern Dining,True,35,False,False,125,0.4,Green|Lathrop,False,42,5,ACSR,52
840,3,engineering,EAST,bike,4.53,17,False,True,CODAB,6,0.85,Coupa Y2E2|Bytes|Treehouse,Ricker|Stern Dining,True,13,False,True,125,0.4,Green|Y2E2,False,50,0,AOERC,63
841,2,hs_interdisc,Synergy,walk,1.5,15,False,True,CoHo,6,0.85,Subway|Coupa GSB|Treehouse,Stern Dining|Casper,False,21,False,False,168,0.5,Lane|Huang,False,41,2,AOERC,33
842,2,hs_social,Crothers Memorial,bike,4.75,15,False,True,CODAB,9,0.85,Panda|Subway|Coupa Green,Arrillaga|Wilbur Dining,False,41,False,False,138,0.65,Lathrop|Green,True,35,2,ACSR,66
843,4,hs_interdisc,Xanadu,bike,5.69,14,True,True,Coupa Green,2,0.85,CoHo|Coupa Y2E2|Forbes,Stern Dining|FloMo Dining,False,25,False,False,170,0.5,Lane|Green,True,34,1,AOERC,39
844,2,hs_social,Ng,bike,5.79,14,True,True,CoHo,9,0.85,CoHo|Coupa GSB|Olives,Casper|Wilbur Dining,False,32,False,False,103,0.65,Lathrop|Green,True,37,3,ACSR,70
845,3,hs_interdisc,Govco Suites,bike,5.01,16,True,False,,8,0.85,Panda|Coupa Y2E2|Bytes,Ricker|Casper,True,22,True,False,123,0.5,Lane|Y2E2,True,46,0,AOERC,48
846,1,hs_interdisc,Ujamaa,bike,4.3,15,True,True,Coupa Y2E2,8,0.85,Bytes|CoHo|Coupa Y2E2,Lakeside|FloMo Dining,True,29,False,False,133,0.5,Huang|Green,True,27,4,AOERC,65
847,3,hs_natural,Loro,bike,5.36,13,False,True,Forbes,9,0.85,Treehouse|TAP|CoHo,FloMo Dining|Casper,False,28,False,False,101,0.5,Y2E2|Huang,False,29,0,AOERC,97
848,1,hs_humanities,Cedro,bike,4.1,15,True,True,Forbes,8,0.85,Treehouse|Panda|Coupa GSB,Wilbur Dining|Stern Dining,True,32,False,False,137,0.65,Green|Lathrop,False,34,1,ACSR,72
849,3,engineering,Twain,bike,4.99,15,True,False,,5,0.85,Forbes|Coupa Green|TAP,Stern Dining|Casper,False,28,False,False,126,0.4,Lathrop|Huang,True,29,1,ACSR,67
850,2,engineering,Phi Kappa Psi,electric,6.6,16,False,True,CoHo,13,0.85,Coupa Green|Panda|CoHo,Stern Dining|Arrillaga,True,38,False,False,144,0.4,Green|Lathrop,True,26,5,ACSR,67
851,1,hs_interdisc,Burbank,bike,4.1,14,False,True,CoHo,8,0.85,Panda|Coupa Y2E2|CODAB,Stern Dining|Casper,False,20,False,False,140,0.5,Lathrop|Y2E2,False,30,2,ACSR,60
852,1,hs_natural,Cedro,bike,4.57,17,False,True,Forbes,5,0.85,Panda|Coupa GSB|CoHo,Wilbur Dining|FloMo Dining,False,12,False,False,93,0.5,Lane|Lathrop,True,40,4,ACSR,56
853,2,hs_natural,Kappa Sigma,bike,5.61,14,True,True,Bytes,7,0.85,Bytes|TAP|Coupa GSB,Stern Dining|FloMo Dining,True,41,False,False,122,0.5,Green|Lathrop,True,41,0,AOERC,37
854,3,engineering,Toyon,walk,1.33,14,False,True,CODAB,7,0.85,Bytes|Olives|Panda,Branner Dining|Stern Dining,False,20,False,False,94,0.4,Lathrop|Lane,True,47,1,ACSR,61
855,2,hs_interdisc,Adelfa,bike,5.78,12,False,True,Starbucks,9,0.85,CoHo|Subway|Forbes,Lakeside|Arrillaga,True,42,False,False,88,0.5,Lathrop|Lane,True,44,1,AOERC,20
856,1,hs_interdisc,Rinconada,bike,4.66,17,False,True,Starbucks,8,0.85,Coupa Green|CoHo|TAP,Wilbur Dining|Arrillaga,False,23,False,False,109,0.5,Lathrop|Green,True,45,2,ACSR,80
857,1,engineering,Cardenal,bike,5.51,15,False,True,Forbes,9,0.85,Treehouse|CODAB|Panda,FloMo Dining|Arrillaga,True,45,False,False,114,0.4,Y2E2|Green,True,26,0,AOERC,68
858,1,engineering,Mirlo,walk,1.5,14,False,True,CoHo,7,0.85,CODAB|Treehouse|Subway,FloMo Dining|Stern Dining,True,36,False,False,146,0.4,Y2E2|Green,False,27,2,AOERC,91
859,3,engineering,Cardenal,bike,4.1,13,True,True,Starbucks,8,0.85,Coupa GSB|Subway|Bytes,FloMo Dining|Casper,True,27,False,False,59,0.4,Huang|Y2E2,False,20,3,AOERC,62
860,1,hs_interdisc,Casa Zapata,bike,5.1,13,False,True,Coupa GSB,8,0.85,CODAB|Voyager|Bytes,Stern Dining|EVGR Dining,True,26,False,False,92,0.5,Lathrop|Huang,False,38,2,ACSR,73
861,1,hs_social,Casa Zapata,electric,6.89,17,True,True,CoHo,5,0.85,Coupa GSB|Coupa Y2E2|Subway,Stern Dining|Wilbur Dining,False,42,False,False,121,0.65,Lathrop|Green,True,34,2,ACSR,44
862,4,hs_interdisc,Adams,walk,1.37,13,False,True,Forbes,11,0.85,Subway|Coupa Y2E2|Panda,Ricker|Wilbur Dining,True,24,False,False,140,0.5,Lathrop|Huang,True,51,1,AOERC,68
863,1,engineering,Branner,bike,4.13,13,False,True,Forbes,5,0.85,Subway|Panda|Coupa GSB,Branner Dining|Wilbur Dining,False,36,False,False,148,0.4,Lathrop|Huang,False,54,4,ACSR,55
864,2,engineering,Sigma Phi Epsilon,bike,4.73,12,True,True,CoHo,11,0.85,Olives|Panda|Subway,Stern Dining|EVGR Dining,False,43,False,False,166,0.4,Y2E2|Huang,False,49,0,AOERC,65
865,2,engineering,Kimball,walk,1.34,13,True,True,Coupa GSB,7,0.85,Coupa Y2E2|Bytes|Panda,Casper|Stern Dining,True,30,False,False,125,0.4,Y2E2|Green,True,28,1,ACSR,57
866,1,engineering,Donner,bike,4.25,15,False,True,Starbucks,8,0.85,CoHo|CODAB|Coupa Green,Stern Dining|Arrillaga,True,27,False,False,136,0.4,Y2E2|Lathrop,True,24,0,ACSR,105
867,1,engineering,Ujamaa,bike,4.73,14,False,True,Bytes,7,0.85,Bytes|Panda|Treehouse,Lakeside|Ricker,True,37,False,False,146,0.4,Huang|Y2E2,True,52,1,AOERC,77
868,3,hs_interdisc,Paloma,walk,1.48,16,False,False,,8,0.85,Treehouse|Coupa Green|Olives,FloMo Dining|Lakeside,False,25,False,False,92,0.5,Lane|Huang,False,39,3,AOERC,88
869,1,engineering,Lantana,bike,4.83,14,True,False,,5,0.85,Panda|TAP|Subway,Casper|Ricker,True,34,False,False,114,0.4,Lathrop|Huang,True,48,4,ACSR,48
870,3,engineering,Otero,bike,4.86,15,True,True,Coupa GSB,9,0.85,CoHo|Treehouse|Olives,Wilbur Dining|Ricker,True,21,False,False,114,0.4,Lathrop|Huang,True,41,0,ACSR,72
871,2,hs_natural,Trancos,bike,5.08,13,False,True,Starbucks,8,0.85,Treehouse|Olives|Forbes,Wilbur Dining|Lakeside,True,23,False,False,129,0.5,Green|Y2E2,False,43,2,ACSR,93
872,2,engineering,Twain,bike,4.28,14,True,True,Coupa GSB,6,0.85,Panda|Olives|Coupa GSB,Stern Dining|Arrillaga,True,24,False,False,111,0.4,Lathrop|Huang,True,45,1,ACSR,105
873,2,engineering,Kimball,bike,5.65,18,False,True,Coupa GSB,10,0.85,Voyager|Subway|Forbes,Casper|Ricker,True,30,False,False,165,0.4,Green|Huang,True,40,1,ACSR,65
874,4,hs_natural,Govco Suites,bike,4.69,15,True,True,Coupa Y2E2,12,0.85,CoHo|Bytes|Coupa Y2E2,Ricker|Wilbur Dining,True,30,True,False,153,0.5,Y2E2|Huang,False,40,0,AOERC,36
875,3,hs_social,Loro,bike,5.72,13,True,True,CoHo,4,0.85,Voyager|Subway|Panda,FloMo Dining|Branner Dining,True,32,False,False,132,0.65,Lathrop|Y2E2,True,26,2,AOERC,93
876,4,engineering,Kimball,walk,1.61,13,False,True,Starbucks,8,0.85,Olives|Coupa GSB|Treehouse,Casper|FloMo Dining,False,33,False,False,158,0.4,Huang|Lathrop,False,43,0,ACSR,84
877,2,hs_interdisc,Kimball,bike,5.55,16,True,True,Starbucks,11,0.85,Treehouse|Olives|CoHo,Casper|Branner Dining,True,28,False,False,128,0.5,Y2E2|Lane,False,29,0,ACSR,103
878,4,hs_interdisc,EVGR,walk,1.4,19,False,True,Bytes,4,0.85,Bytes|Olives|Coupa Green,Lakeside|Wilbur Dining,False,25,False,False,80,0.5,Green|Lathrop,False,48,4,ACSR,89
