course_code,subject,title,units_min,units_max,term,section_num,component,max_enrolled,curr_enrolled,building,days,start_time,end_time,start_date,end_date,school,level_num,level,section_id,is_anchor
44,PHYSICS,Electricity and Magnetism Lab,1,1,2025-2026 Spring,4,LBS,16,5,Departmental Room,Wednesday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,44,seminar,PHYSICS-44-LBS-04,False
44,PHYSICS,Electricity and Magnetism Lab,1,1,2025-2026 Spring,5,LBS,16,10,Departmental Room,Thursday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,44,seminar,PHYSICS-44-LBS-05,False
44,PHYSICS,Electricity and Magnetism Lab,1,1,2025-2026 Spring,6,LBS,16,9,Departmental Room,Thursday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,44,seminar,PHYSICS-44-LBS-06,False
44,PHYSICS,Electricity and Magnetism Lab,1,1,2025-2026 Spring,2,LBS,16,7,Departmental Room,Wednesday,9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,44,seminar,PHYSICS-44-LBS-02,False
44,PHYSICS,Electricity and Magnetism Lab,1,1,2025-2026 Spring,3,LBS,16,8,Departmental Room,Wednesday,11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,44,seminar,PHYSICS-44-LBS-03,False
81,PHYSICS,Electricity and Magnetism Using Special Relativity and Vector Calculus,4,4,2025-2026 Spring,1,LEC,120,78,Lathrop 018,"Monday,Wednesday,Friday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,81,intro,PHYSICS-81-LEC-01,True
81L,PHYSICS,Introduction to Experimental Practice,2,2,2025-2026 Spring,5,LBS,16,15,Departmental Room,"Tuesday,Thursday",1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,81,seminar,PHYSICS-81L-LBS-05,False
81L,PHYSICS,Introduction to Experimental Practice,2,2,2025-2026 Spring,3,LBS,16,12,Departmental Room,"Monday,Wednesday",11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,81,seminar,PHYSICS-81L-LBS-03,False
81L,PHYSICS,Introduction to Experimental Practice,2,2,2025-2026 Spring,4,LBS,16,16,Departmental Room,"Tuesday,Thursday",11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,81,seminar,PHYSICS-81L-LBS-04,False
81L,PHYSICS,Introduction to Experimental Practice,2,2,2025-2026 Spring,2,LBS,16,8,Departmental Room,"Monday,Wednesday",9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,81,seminar,PHYSICS-81L-LBS-02,False
81L,PHYSICS,Introduction to Experimental Practice,2,2,2025-2026 Spring,1,LAB,64,51,,,,,"Mar 30, 2026","Jun 3, 2026",hs_natural,81,intro,PHYSICS-81L-LAB-01,True
100,PHYSICS,Introduction to Observational Astrophysics,4,4,2025-2026 Spring,3,LBS,20,2,Lathrop 294,Friday,11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,100,intro,PHYSICS-100-LBS-03,False
100,PHYSICS,Introduction to Observational Astrophysics,4,4,2025-2026 Spring,2,LBS,20,11,Departmental Room,Wednesday,8:00:00 PM,11:59:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,100,intro,PHYSICS-100-LBS-02,False
100,PHYSICS,Introduction to Observational Astrophysics,4,4,2025-2026 Spring,1,LEC,20,13,STLC 104,"Monday,Wednesday",5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,100,intro,PHYSICS-100-LEC-01,True
108,PHYSICS,Advanced Physics Laboratory: Project,5,5,2025-2026 Spring,1,LAB,20,5,STLC 105,Friday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,108,intro,PHYSICS-108-LAB-01,True
112,PHYSICS,Mathematical Methods for Physics,4,4,2025-2026 Spring,1,LEC,40,8,Hewlett Teaching Center Rm 101,"Tuesday,Thursday",11:30:00 AM,12:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,112,intro,PHYSICS-112-LEC-01,True
113,PHYSICS,Computational Physics,4,4,2025-2026 Spring,2,DIS,25,4,,,,,,,hs_natural,113,intro,PHYSICS-113-DIS-02,False
113,PHYSICS,Computational Physics,4,4,2025-2026 Spring,1,LEC,49,27,Lathrop 299,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,113,intro,PHYSICS-113-LEC-01,True
121,PHYSICS,Electrodynamics,4,4,2025-2026 Spring,1,LEC,60,39,Lathrop 018,"Monday,Wednesday,Friday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,PHYSICS-121-LEC-01,True
130,PHYSICS,Quantum Mechanics I,4,4,2025-2026 Spring,2,DIS,18,0,,,,,,,hs_natural,130,intro,PHYSICS-130-DIS-02,False
130,PHYSICS,Quantum Mechanics I,4,4,2025-2026 Spring,1,LEC,60,42,Lathrop 016,"Monday,Wednesday,Friday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,130,intro,PHYSICS-130-LEC-01,True
152,PHYSICS,Introduction to Particle Physics I (PHYSICS 252),3,3,2025-2026 Spring,1,LEC,20,5,Departmental Room,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,152,intro,PHYSICS-152-LEC-01,True
152,PHYSICS,Introduction to Particle Physics I (PHYSICS 252),3,3,2025-2026 Spring,2,DIS,15,1,200-015,Thursday,12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,152,intro,PHYSICS-152-DIS-02,False
161,PHYSICS,Introduction to Cosmology and Extragalactic Astrophysics (PHYSICS 261),3,3,2025-2026 Spring,1,LEC,15,5,160-127,"Monday,Wednesday",11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,161,intro,PHYSICS-161-LEC-01,True
171,PHYSICS,"Thermodynamics, Kinetic Theory, and Statistical Mechanics II",4,4,2025-2026 Spring,2,DIS,35,3,,Thursday,4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,171,intro,PHYSICS-171-DIS-02,False
171,PHYSICS,"Thermodynamics, Kinetic Theory, and Statistical Mechanics II",4,4,2025-2026 Spring,1,LEC,35,28,STLC115,"Monday,Wednesday,Friday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,171,intro,PHYSICS-171-LEC-01,True
216,PHYSICS,Back of the Envelope Physics,2,2,2025-2026 Spring,1,LEC,45,11,Hewlett Teaching Center Rm 101,"Monday,Wednesday",9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,216,mid,PHYSICS-216-LEC-01,True
231,PHYSICS,Graduate Quantum Mechanics II,3,3,2025-2026 Spring,1,LEC,43,6,60-109,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,231,mid,PHYSICS-231-LEC-01,True
252,PHYSICS,Introduction to Particle Physics I (PHYSICS 152),3,3,2025-2026 Spring,1,LEC,15,5,Departmental Room,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,252,mid,PHYSICS-252-LEC-01,True
261,PHYSICS,Introduction to Cosmology and Extragalactic Astrophysics (PHYSICS 161),3,3,2025-2026 Spring,1,LEC,15,2,160-127,"Monday,Wednesday",11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,261,mid,PHYSICS-261-LEC-01,True
295,PHYSICS,"Learning & Teaching of Science (CTL 280, EDUC 280, ENGR 295)",3,3,2025-2026 Spring,1,LEC,35,3,Raikes 111,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,295,mid,PHYSICS-295-LEC-01,True
301,PHYSICS,Graduate Observational Astrophysics,3,3,2025-2026 Spring,3,LBS,16,1,Lathrop 015,Friday,11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,301,advanced,PHYSICS-301-LBS-03,False
301,PHYSICS,Graduate Observational Astrophysics,3,3,2025-2026 Spring,1,LAB,16,5,Departmental Room,"Monday,Wednesday",5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,301,advanced,PHYSICS-301-LAB-01,True
301,PHYSICS,Graduate Observational Astrophysics,3,3,2025-2026 Spring,2,LBS,16,4,Departmental Room,Wednesday,8:00:00 PM,11:59:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,301,advanced,PHYSICS-301-LBS-02,False
302,PHYSICS,Department Colloquium,1,1,2025-2026 Spring,1,COL,502,108,Hewlett Teaching Center 201,Tuesday,3:30:00 PM,4:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,302,advanced,PHYSICS-302-COL-01,True
332,PHYSICS,Quantum Field Theory III,3,3,2025-2026 Spring,1,LEC,20,12,Hewlett Teaching Center 102,"Tuesday,Thursday",4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,332,advanced,PHYSICS-332-LEC-01,True
352,PHYSICS,Physics Beyond the Standard Model of Particle Physics,3,3,2025-2026 Spring,1,LEC,30,16,Departmental Room,"Monday,Wednesday",4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,352,advanced,PHYSICS-352-LEC-01,True
361,PHYSICS,Cosmology and Extragalactic Astrophysics,3,3,2025-2026 Spring,1,LEC,40,18,Hewlett Teaching Center 102,"Monday,Wednesday",9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,361,advanced,PHYSICS-361-LEC-01,True
373,PHYSICS,Condensed Matter Theory II,3,3,2025-2026 Spring,1,LEC,20,8,160-325,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,373,advanced,PHYSICS-373-LEC-01,True
374,PHYSICS,Advanced Mathematical Methods for Condensed Matter Physics,3,3,2025-2026 Spring,1,LEC,30,12,Hewlett Teaching Center Rm 101,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,374,advanced,PHYSICS-374-LEC-01,True
430,PHYSICS,Quantum Error Correction,3,3,2025-2026 Spring,1,LEC,30,15,540-108,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,430,advanced,PHYSICS-430-LEC-01,True
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,2,DIS,10,10,Econ 106,Thursday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,seminar,CHEM-11-DIS-02,False
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,7,DIS,10,7,Encina West 208,Thursday,3:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,seminar,CHEM-11-DIS-07,False
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,5,DIS,10,7,110-114,Thursday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,seminar,CHEM-11-DIS-05,False
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,4,DIS,10,9,STLC 104,Thursday,12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,seminar,CHEM-11-DIS-04,False
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,6,DIS,10,7,110-114,Thursday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,seminar,CHEM-11-DIS-06,False
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,1,LEC,56,49,STLC115,"Monday,Wednesday,Friday",10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,intro,CHEM-11-LEC-01,True
11,CHEM,Foundational Concepts and Study Skills for General Chemistry,3,3,2025-2026 Spring,3,DIS,10,9,STLC 105,Thursday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,11,seminar,CHEM-11-DIS-03,False
23N,CHEM,Seeing the Invisible (RAD 23N),3,3,2025-2026 Spring,1,ISF,16,5,Departmental Room,"Monday,Wednesday,Friday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,23,seminar,CHEM-23N-ISF-01,True
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,3,LBS,11,8,SAPP 304,Wednesday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-03,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,6,LBS,12,11,SAPP 318,Wednesday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-06,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,7,LBS,12,12,SAPP 304,Wednesday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-07,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,11,LBS,11,11,SAPP 304,Thursday,8:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-11,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,12,LBS,12,11,SAPP 306,Thursday,8:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-12,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,13,LBS,12,12,SAPP 312,Thursday,8:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-13,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,14,LBS,12,10,SAPP 318,Thursday,8:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-14,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,15,LBS,11,10,SAPP 304,Thursday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-15,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,16,LBS,12,12,SAPP 306,Thursday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-16,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,5,LBS,12,12,SAPP 312,Wednesday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-05,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,4,LBS,12,12,SAPP 306,Wednesday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-04,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,18,LBS,12,12,SAPP 318,Thursday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-18,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,19,LBS,11,11,SAPP 304,Thursday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-19,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,17,LBS,12,12,SAPP 312,Thursday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-17,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,22,LBS,12,11,SAPP 318,Thursday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-22,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,23,LBS,11,11,SAPP 304,Thursday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-23,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,25,LBS,12,12,SAPP 312,Thursday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-25,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,24,LBS,12,9,SAPP 306,Thursday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-24,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,21,LBS,12,12,SAPP 312,Thursday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-21,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,20,LBS,12,11,SAPP 306,Thursday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-20,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,26,LBS,12,11,SAPP 318,Thursday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,seminar,CHEM-33-LBS-26,False
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,2,LEC,160,122,Departmental Room,Wednesday,5:30:00 PM,6:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,intro,CHEM-33-LEC-02,True
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,2,LEC,160,122,STLC 114,"Monday,Wednesday,Friday",12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,intro,CHEM-33-LEC-02,True
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,1,LEC,160,111,STLC 114,"Monday,Wednesday,Friday",10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,intro,CHEM-33-LEC-01,True
33,CHEM,Structure and Reactivity of Carbon-Based Molecules,5,5,2025-2026 Spring,1,LEC,160,111,STLC 114,Wednesday,5:30:00 PM,6:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,33,intro,CHEM-33-LEC-01,True
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,15,LBS,10,7,SAPP 306,Tuesday,12:00:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-15,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,18,LBS,12,12,SAPP 304,Tuesday,3:00:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-18,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,14,LBS,12,9,SAPP 304,Tuesday,12:00:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-14,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,10,LBS,12,12,SAPP 304,Tuesday,8:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-10,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,7,LBS,12,11,SAPP 306,Monday,3:00:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-07,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,3,LBS,12,5,SAPP 306,Monday,12:00:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-03,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,6,LBS,12,11,SAPP 304,Monday,3:00:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-06,False
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,1,LEC,160,76,STLC 111,"Monday,Wednesday,Friday",9:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LEC-01,True
121,CHEM,Understanding the Natural and Unnatural World through Chemistry,5,5,2025-2026 Spring,2,LBS,12,9,SAPP 304,Monday,12:00:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,121,intro,CHEM-121-LBS-02,False
131,CHEM,Instrumental Analysis Principles and Practice,5,5,2025-2026 Spring,1,LEC,20,15,STLC 118,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,131,intro,CHEM-131-LEC-01,True
131,CHEM,Instrumental Analysis Principles and Practice,5,5,2025-2026 Spring,3,LBS,10,7,SAPP 320,Thursday,1:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,131,intro,CHEM-131-LBS-03,False
131,CHEM,Instrumental Analysis Principles and Practice,5,5,2025-2026 Spring,2,LBS,10,8,SAPP 320,Wednesday,1:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,131,intro,CHEM-131-LBS-02,False
143,CHEM,The Chemical Principles of Life II,4,4,2025-2026 Spring,2,LEC,155,43,STLC 114,"Monday,Wednesday,Friday",1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,143,intro,CHEM-143-LEC-02,True
143,CHEM,The Chemical Principles of Life II,4,4,2025-2026 Spring,6,DIS,55,28,STLC115,Thursday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,143,intro,CHEM-143-DIS-06,False
143,CHEM,The Chemical Principles of Life II,4,4,2025-2026 Spring,4,DIS,55,55,STLC115,Thursday,12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,143,intro,CHEM-143-DIS-04,False
143,CHEM,The Chemical Principles of Life II,4,4,2025-2026 Spring,1,LEC,155,119,STLC 114,"Monday,Wednesday,Friday",11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,143,intro,CHEM-143-LEC-01,True
143,CHEM,The Chemical Principles of Life II,4,4,2025-2026 Spring,5,DIS,55,51,STLC115,Thursday,1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,143,intro,CHEM-143-DIS-05,False
143,CHEM,The Chemical Principles of Life II,4,4,2025-2026 Spring,7,DIS,55,28,STLC115,Friday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,143,intro,CHEM-143-DIS-07,False
153,CHEM,Inorganic Chemistry II,3,3,2025-2026 Spring,1,LEC,18,5,STLC 118,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,153,intro,CHEM-153-LEC-01,True
171,CHEM,Foundations of Physical Chemistry,4,4,2025-2026 Spring,1,LEC,45,20,STLC115,"Monday,Wednesday,Friday",11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,171,intro,CHEM-171-LEC-01,True
171,CHEM,Foundations of Physical Chemistry,4,4,2025-2026 Spring,3,LBS,15,11,STLC 105,Tuesday,10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,171,intro,CHEM-171-LBS-03,False
171,CHEM,Foundations of Physical Chemistry,4,4,2025-2026 Spring,4,LBS,15,9,STLC 118,Tuesday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,171,intro,CHEM-171-LBS-04,False
184,CHEM,Biological Chemistry Laboratory,3,3,2025-2026 Spring,1,LAB,16,11,SAPP 201,"Tuesday,Thursday",1:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,184,intro,CHEM-184-LAB-01,True
185,CHEM,Biophysical Chemistry,3,3,2025-2026 Spring,1,LEC,16,12,STLC 118,"Monday,Wednesday,Friday",1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,185,intro,CHEM-185-LEC-01,True
225,CHEM,Advanced Organic Chemistry III,3,3,2025-2026 Spring,1,LEC,20,3,STLC 104,"Tuesday,Thursday",6:00:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,225,mid,CHEM-225-LEC-01,True
275,CHEM,Quantum mechanics with spectroscopy examples,3,3,2025-2026 Spring,1,LEC,20,4,STLC 118,"Monday,Wednesday,Friday",4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,275,mid,CHEM-275-LEC-01,True
279,CHEM,Advanced Physical Chemistry: Single Molecules and Light,3,3,2025-2026 Spring,1,LEC,16,7,STLC 118,"Monday,Wednesday,Friday",9:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_natural,279,mid,CHEM-279-LEC-01,True
283,CHEM,Therapeutic Science at the Chemistry -  Biology Interface,3,3,2025-2026 Spring,1,LEC,150,98,STLC 111,"Monday,Wednesday,Friday",12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,283,mid,CHEM-283-LEC-01,True
285,CHEM,Biophysical Chemistry,3,3,2025-2026 Spring,1,LEC,5,3,Departmental Room,"Monday,Wednesday,Friday",1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,285,mid,CHEM-285-LEC-01,True
299,CHEM,Teaching of Chemistry,1,3,2025-2026 Spring,3,DIS,60,0,STLC115,Tuesday,7:30:00 PM,8:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,299,mid,CHEM-299-DIS-03,False
299,CHEM,Teaching of Chemistry,1,3,2025-2026 Spring,2,DIS,60,12,,Wednesday,7:30:00 PM,8:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,299,mid,CHEM-299-DIS-02,False
299,CHEM,Teaching of Chemistry,1,3,2025-2026 Spring,1,LEC,60,19,STLC115,Monday,7:30:00 PM,8:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_natural,299,mid,CHEM-299-LEC-01,True
